step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest
97,CASH_IN,371405.5,C1637974239,357772.46,729177.96,C1984490796,2154957.87,1783552.38
97,CASH_IN,223385.35,C342140531,729177.96,952563.31,C1061483904,243430.54,20045.19
97,CASH_IN,3333.39,C119204964,952563.31,955896.7,C635573869,95220.09,91886.7
97,CASH_IN,233308.49,C1905057840,955896.7,1189205.19,C1894166956,2004592.01,1771283.52
97,CASH_IN,6587.53,C482746790,1189205.19,1195792.72,C690298347,46785.64,40198.11
97,CASH_IN,249411.31,C757091187,1195792.72,1445204.04,C1840667429,6968586.54,6719175.23
97,CASH_IN,251730.24,C2097802111,1445204.04,1696934.28,C677507347,2233078.41,1981348.16
97,CASH_IN,263636.54,C1796348302,1696934.28,1960570.82,C1028016834,509936.08,246299.54
97,CASH_IN,68270.17,C1190448731,1960570.82,2028841.0,C1324762740,975507.57,907237.39
97,CASH_IN,93010.7,C1763733029,2028841.0,2121851.7,C1094235349,497800.59,404789.89
97,CASH_IN,40539.87,C1539322477,2121851.7,2162391.58,C552528802,1000002.77,959462.9
97,CASH_IN,172140.74,C551915250,2162391.58,2334532.31,C2122649762,1594572.8,1422432.06
97,CASH_IN,161360.15,C1082329763,2334532.31,2495892.46,C1221651677,252724.5,91364.35
97,CASH_IN,75042.09,C708318672,2495892.46,2570934.56,C568248324,149303.31,74261.21
97,CASH_IN,58007.42,C1882261920,2570934.56,2628941.97,C2038354227,104336.54,46329.12
97,CASH_IN,86271.86,C2083494730,2628941.97,2715213.83,C139112357,498668.48,412396.63
97,CASH_IN,235054.41,C614551678,2715213.83,2950268.24,C508753318,262841.79,27787.38
97,CASH_IN,436054.61,C1314740143,2950268.24,3386322.85,C1377735234,1713639.99,1277585.38
97,CASH_IN,15739.78,C911813581,3386322.85,3402062.63,C1057606368,706248.43,690508.65
97,CASH_IN,325698.47,C917246855,3402062.63,3727761.1,C749252588,9499592.79,9173894.32
97,CASH_IN,244911.9,C413177740,3727761.1,3972673.0,C510825100,534042.76,289130.86
97,CASH_IN,179805.7,C1021598488,3972673.0,4152478.7,C426830739,763128.57,583322.86
97,CASH_IN,160146.79,C1125910538,4152478.7,4312625.49,C1163077013,369927.24,209780.45
97,CASH_IN,128871.91,C360324037,4312625.49,4441497.4,C1142841211,129999.87,1127.95
97,CASH_IN,279745.95,C159052305,4441497.4,4721243.35,C1811353338,676573.59,396827.64
97,CASH_IN,274195.63,C400053437,4721243.35,4995438.98,C479764833,7009371.76,6735176.13
97,CASH_IN,161040.29,C874988052,4995438.98,5156479.27,C130601315,232924.24,71883.95
97,CASH_IN,35584.36,C1900467046,5156479.27,5192063.63,C42475905,227646.14,192061.78
97,CASH_IN,199244.34,C796024101,5192063.63,5391307.97,C1487664911,858711.58,659467.24
97,CASH_IN,246067.73,C2052757962,5391307.97,5637375.7,C483647438,429607.0,183539.27
97,CASH_IN,200324.36,C1952662391,5637375.7,5837700.05,C1987522403,1300059.62,1099735.26
97,CASH_IN,86827.15,C863597438,5837700.05,5924527.21,C1670154563,959173.91,872346.76
97,CASH_IN,139114.95,C241142593,5924527.21,6063642.16,C325041654,290317.33,151202.37
97,CASH_IN,84571.64,C543545225,6063642.16,6148213.8,C1105899650,1187664.3,1103092.66
97,CASH_IN,182030.93,C1316175881,6148213.8,6330244.73,C328994228,779365.15,597334.22
97,CASH_IN,122116.27,C921253946,6330244.73,6452361.0,C1321498251,451062.14,328945.87
97,CASH_IN,234663.94,C1142859813,6452361.0,6687024.94,C1147419063,297636.09,62972.15
97,CASH_IN,72176.56,C1246357168,6687024.94,6759201.5,C1226573942,4353151.23,4280974.67
97,CASH_IN,382186.44,C510559480,6759201.5,7141387.93,C1863393256,859207.95,477021.51
97,CASH_IN,198219.47,C1639536615,7141387.93,7339607.4,C532846772,230747.79,32528.32
97,CASH_IN,276764.1,C1347912821,7339607.4,7616371.5,C1239990591,6440696.79,6163932.69
97,CASH_IN,160688.7,C1437500585,7616371.5,7777060.2,C578317080,553344.65,392655.95
97,CASH_IN,514786.95,C1057850272,7777060.2,8291847.15,C704688650,695156.64,180369.7
97,CASH_IN,179827.75,C346095049,8291847.15,8471674.89,C1241278895,2343834.77,2164007.03
97,CASH_IN,251920.29,C2025367300,8471674.89,8723595.18,C373339841,3285094.74,3033174.45
97,CASH_IN,285980.3,C1494413174,8723595.18,9009575.48,C1162171909,1.014269045E7,9856710.15
97,CASH_IN,65753.07,C181499767,9009575.48,9075328.56,C1877093383,91782.64,26029.57
97,CASH_IN,124501.94,C428645713,9075328.56,9199830.5,C166124401,212407.98,87906.04
97,CASH_IN,94421.46,C615614947,9199830.5,9294251.95,C917246200,1127323.37,1032901.92
97,CASH_IN,66928.74,C1779874652,9294251.95,9361180.69,C1825734671,557863.97,490935.23
97,CASH_IN,86167.68,C1803355046,9361180.69,9447348.37,C1383399277,372070.89,285903.21
97,CASH_IN,94449.13,C384200077,9447348.37,9541797.5,C931721971,158185.02,63735.9
97,CASH_IN,71042.15,C1051721763,9541797.5,9612839.65,C949059840,157534.48,86492.33
97,CASH_IN,16611.04,C1629716722,9612839.65,9629450.69,C1407097317,56717.29,40106.25
97,CASH_IN,316264.45,C1648414531,9629450.69,9945715.14,C571081490,799946.81,483682.36
97,CASH_IN,276221.54,C1206869123,9945715.14,1.022193668E7,C485460615,741128.4,464906.86
97,CASH_IN,152944.25,C2036395333,1.022193668E7,1.037488093E7,C1963584197,532255.95,379311.7
97,CASH_IN,203331.11,C79283851,1.037488093E7,1.057821204E7,C1966420191,3456173.17,3252842.07
97,CASH_IN,178776.12,C1617374088,1.057821204E7,1.075698816E7,C1856202321,1290119.74,1111343.62
97,CASH_IN,213274.61,C1574008899,1.075698816E7,1.097026277E7,C367075202,2452262.62,2238988.0
97,CASH_IN,303966.92,C589675641,1.097026277E7,1.12742297E7,C980358831,1481214.89,1177247.97
97,CASH_IN,32418.13,C1768078088,1.12742297E7,1.130664782E7,C1125880122,113800.93,81382.8
97,CASH_IN,29419.37,C813754055,1.130664782E7,1.133606719E7,C768046034,499325.13,469905.77
97,TRANSFER,90395.16,C1715831796,9930.0,0.0,C1654298060,0.0,90395.16
97,PAYMENT,6872.41,C1745698097,16383.0,9510.59,M348873155,0.0,0.0
97,TRANSFER,116479.69,C600447811,31135.0,0.0,C1325626015,697595.3,814075.0
97,TRANSFER,131427.26,C1775920877,20515.0,0.0,C1190899288,6468705.32,6600132.58
97,PAYMENT,7.63,C1757362770,1882.0,1874.37,M666213375,0.0,0.0
97,PAYMENT,4828.97,C1423346761,52232.0,47403.03,M1853973808,0.0,0.0
97,PAYMENT,29067.78,C2147335960,47403.03,18335.25,M1948035451,0.0,0.0
97,PAYMENT,2060.93,C340318069,18335.25,16274.33,M1896187945,0.0,0.0
97,PAYMENT,2128.57,C1662188654,16274.33,14145.76,M1926551046,0.0,0.0
97,PAYMENT,37402.3,C552944726,14145.76,0.0,M2112668833,0.0,0.0
97,TRANSFER,36009.19,C166311678,5040.0,0.0,C2012999411,1002787.49,1098263.29
97,PAYMENT,6023.79,C1574511907,34982.0,28958.21,M1468276026,0.0,0.0
97,PAYMENT,18856.69,C1280709287,2971.0,0.0,M147587989,0.0,0.0
97,PAYMENT,1413.22,C472440722,9493.0,8079.78,M1798466784,0.0,0.0
97,CASH_IN,12852.93,C386766859,1482.0,14334.93,C717124394,0.0,0.0
97,CASH_OUT,290312.5,C2134237652,14334.93,0.0,C532157012,1358498.5,1648811.0
97,PAYMENT,13963.94,C624649711,7477.0,0.0,M1561745604,0.0,0.0
97,DEBIT,1310.62,C648044205,40411.0,39100.38,C1337522077,42005.93,43316.55
97,PAYMENT,7463.09,C1993023724,10302.0,2838.91,M136390599,0.0,0.0
97,PAYMENT,6792.3,C1730059903,2459.0,0.0,M1131409671,0.0,0.0
97,PAYMENT,1279.36,C1821144518,9558.0,8278.64,M1829927055,0.0,0.0
97,PAYMENT,5182.69,C2121068084,13388.0,8205.31,M1119342391,0.0,0.0
97,TRANSFER,707870.44,C1301979362,707870.44,0.0,C1733162010,0.0,0.0
97,CASH_OUT,707870.44,C858947550,707870.44,0.0,C1933220701,14476.91,722347.36
97,PAYMENT,16764.54,C708192962,103997.0,87232.46,M1443141316,0.0,0.0
97,CASH_OUT,14440.17,C1308729686,87232.46,72792.3,C474021195,644552.69,658992.86
97,PAYMENT,1989.04,C1852697543,154903.0,152913.96,M1972808946,0.0,0.0
97,PAYMENT,14449.51,C131507762,5.0,0.0,M1151249551,0.0,0.0
97,PAYMENT,5636.28,C1160533000,0.0,0.0,M85823843,0.0,0.0
97,PAYMENT,9602.37,C935874756,267.0,0.0,M100886630,0.0,0.0
97,PAYMENT,12223.02,C564715706,53097.0,40873.98,M1213721445,0.0,0.0
97,DEBIT,1619.95,C1038929115,11336.0,9716.05,C753944185,106791.66,108411.62
97,PAYMENT,10552.77,C540136280,87609.0,77056.23,M1182423764,0.0,0.0
97,DEBIT,889.1,C822189501,914.0,24.9,C994230643,556513.69,557402.78
97,PAYMENT,12633.57,C1792017746,24.9,0.0,M1146466371,0.0,0.0
97,CASH_IN,30022.51,C1349381863,32307.0,62329.51,C1138190023,12791.43,0.0
97,PAYMENT,3445.78,C1841065250,50139.0,46693.22,M128720722,0.0,0.0
97,PAYMENT,5542.45,C1855086668,150097.0,144554.55,M1362604463,0.0,0.0
97,CASH_OUT,45678.68,C1609307094,83396.0,37717.32,C627542424,851111.94,896790.62
97,TRANSFER,195158.75,C954057206,19006.0,0.0,C1194972221,3686640.7,3881799.45
97,PAYMENT,6362.02,C1160795809,488.0,0.0,M694562145,0.0,0.0
97,PAYMENT,2213.43,C371976504,0.0,0.0,M1076844666,0.0,0.0
97,PAYMENT,24551.4,C124619648,1000.0,0.0,M536392489,0.0,0.0
97,TRANSFER,899495.81,C1448344519,0.0,0.0,C1436606008,1.195452829E7,1.28540241E7
97,PAYMENT,14488.77,C1820689919,52122.0,37633.23,M123675236,0.0,0.0
97,PAYMENT,788.33,C1575270493,11529.0,10740.67,M337702373,0.0,0.0
97,PAYMENT,3721.6,C1414146275,9682.0,5960.4,M720923660,0.0,0.0
97,PAYMENT,6835.93,C1378226014,5960.4,0.0,M1106939706,0.0,0.0
97,PAYMENT,9311.32,C1156754134,59620.0,50308.68,M755181128,0.0,0.0
97,PAYMENT,1525.49,C1329434697,15507.0,13981.51,M1521178059,0.0,0.0
97,PAYMENT,5002.63,C190771282,21404.0,16401.37,M1071363607,0.0,0.0
97,PAYMENT,5485.15,C474470013,16401.37,10916.23,M482532659,0.0,0.0
97,PAYMENT,9407.79,C1617064601,30602.0,21194.21,M48958348,0.0,0.0
97,PAYMENT,13607.45,C540918162,21194.21,7586.77,M714910691,0.0,0.0
97,PAYMENT,7924.34,C1503261331,2531.0,0.0,M57943367,0.0,0.0
97,PAYMENT,12195.15,C1300973034,215908.0,203712.85,M34024459,0.0,0.0
97,PAYMENT,5674.02,C345791410,192.0,0.0,M912267899,0.0,0.0
97,PAYMENT,6619.08,C559136072,0.0,0.0,M445622813,0.0,0.0
97,DEBIT,434.99,C1815622453,14535.0,14100.01,C1560168236,506466.33,506901.32
97,DEBIT,53.51,C1513967371,52740.0,52686.49,C347089466,663373.91,663427.42
97,PAYMENT,2302.73,C1714950393,192011.0,189708.27,M16810337,0.0,0.0
97,PAYMENT,4583.57,C739027951,39964.0,35380.43,M477756530,0.0,0.0
97,PAYMENT,3767.67,C979409116,99501.0,95733.33,M1072565624,0.0,0.0
97,PAYMENT,11018.91,C1995737785,30260.0,19241.09,M633172601,0.0,0.0
97,PAYMENT,5652.12,C463845482,47111.0,41458.88,M1416623019,0.0,0.0
97,PAYMENT,5146.37,C102505181,591.0,0.0,M1216126685,0.0,0.0
97,PAYMENT,3898.13,C2116815184,59775.0,55876.87,M1442140053,0.0,0.0
97,PAYMENT,2620.67,C861498628,143.0,0.0,M536840132,0.0,0.0
97,PAYMENT,421.86,C17267682,20100.0,19678.14,M2129728944,0.0,0.0
97,TRANSFER,627810.15,C112748071,19678.14,0.0,C1617481121,846648.19,1474458.34
97,TRANSFER,388588.58,C1696202899,0.0,0.0,C2107037250,5529351.54,5917940.12
97,TRANSFER,1038838.32,C1610137529,0.0,0.0,C1924494011,2843544.57,3882382.9
97,TRANSFER,907549.36,C693271907,0.0,0.0,C815114022,1887599.37,2795148.73
97,TRANSFER,683560.72,C1813954352,0.0,0.0,C1609796487,684024.33,1367585.05
97,TRANSFER,163534.86,C1505047736,0.0,0.0,C281668194,3320202.04,3483736.91
97,TRANSFER,527000.08,C1126849856,0.0,0.0,C66105432,1787950.12,2314950.2
97,TRANSFER,393391.89,C2041153827,0.0,0.0,C1930650140,1396332.6,1789724.48
97,TRANSFER,291061.04,C1624727065,0.0,0.0,C1250741351,6545668.58,6836729.62
97,TRANSFER,308997.34,C280471119,0.0,0.0,C655019888,1672605.82,1981603.16
97,TRANSFER,739330.38,C23472452,0.0,0.0,C250394148,2719098.11,3458428.49
97,TRANSFER,1092954.97,C884164826,0.0,0.0,C442926624,3336345.5,4429300.47
97,PAYMENT,2442.33,C1859055555,11500.0,9057.67,M1130801547,0.0,0.0
97,PAYMENT,7363.34,C1945801898,9057.67,1694.32,M1562507159,0.0,0.0
97,PAYMENT,4344.43,C1141422855,99033.0,94688.57,M852785404,0.0,0.0
97,PAYMENT,2497.67,C355263944,16542.0,14044.33,M1206068661,0.0,0.0
97,PAYMENT,1899.72,C1186098893,14044.33,12144.61,M1462824319,0.0,0.0
97,PAYMENT,24047.57,C633360628,12476.0,0.0,M2077235060,0.0,0.0
97,CASH_OUT,223051.46,C784452293,0.0,0.0,C1440274801,1320237.86,1543289.33
97,PAYMENT,2876.29,C2127200631,1643.0,0.0,M1504328106,0.0,0.0
97,DEBIT,2939.33,C582676060,12257.0,9317.67,C1164481614,1040570.38,1043509.71
97,PAYMENT,6990.29,C34447148,6412.0,0.0,M686188323,0.0,0.0
97,PAYMENT,2622.32,C545877244,2668.0,45.68,M1437904575,0.0,0.0
97,PAYMENT,17691.31,C992919514,45.68,0.0,M552208611,0.0,0.0
97,PAYMENT,48785.02,C1265598094,0.0,0.0,M1004466186,0.0,0.0
97,PAYMENT,3491.85,C1975539908,51.0,0.0,M94235535,0.0,0.0
97,CASH_IN,17662.73,C901148348,113343.0,131005.73,C1554923543,1442513.19,1424850.46
97,PAYMENT,14863.7,C2040829600,131005.73,116142.03,M248899368,0.0,0.0
97,PAYMENT,34462.6,C1686025454,116142.03,81679.43,M1648096595,0.0,0.0
97,PAYMENT,842.51,C1064791586,107838.0,106995.49,M507130435,0.0,0.0
97,CASH_OUT,453246.4,C259140782,106995.49,0.0,C1439262298,3819569.09,4272815.49
97,CASH_OUT,329913.76,C853459326,0.0,0.0,C28783325,1.160840521E7,1.193831897E7
97,CASH_OUT,165968.0,C920432505,0.0,0.0,C1678369070,860753.08,1026721.08
97,CASH_OUT,163719.46,C2042313675,0.0,0.0,C2117402910,1047470.94,1211190.39
97,CASH_OUT,348645.93,C1739751182,0.0,0.0,C1227263647,717350.81,1065996.74
97,CASH_OUT,123459.35,C589535159,0.0,0.0,C2110321305,217818.71,341278.06
97,CASH_OUT,172430.24,C1893159885,0.0,0.0,C1517328906,702190.56,874620.8
